1	819
1	880
1	966
1	986
1	989
1	993
1	994
2	583
2	828
2	902
2	920
2	926
2	936
2	942
3	817
3	948
3	968
3	979
3	981
3	988
3	991
4	294
4	881
4	958
4	970
4	980
4	995
4	999
5	480
5	526
5	657
5	717
5	775
5	805
5	829
6	86
6	362
6	600
6	790
6	822
6	851
6	887
7	407
7	962
7	968
7	979
7	981
7	988
7	991
8	284
8	385
8	430
8	880
8	965
8	974
8	1000
9	520
9	685
9	924
9	928
9	933
9	938
9	939
10	482
10	593
10	699
10	820
10	822
10	826
10	887
11	713
11	941
11	954
11	978
11	984
11	996
11	997
12	648
12	792
12	838
12	847
12	886
12	910
12	912
13	962
13	968
13	969
13	979
13	981
13	988
13	991
14	876
14	968
14	969
14	979
14	981
14	988
14	991
15	289
15	367
15	615
15	643
15	745
15	760
15	835
16	197
16	286
16	495
16	576
16	742
16	770
16	794
17	18
17	338
17	345
17	615
17	760
17	771
17	835
18	17
18	615
18	643
18	745
18	760
18	771
18	835
19	389
19	447
19	547
19	611
19	646
19	703
19	759
20	571
20	902
20	911
20	920
20	921
20	942
20	945
21	399
21	450
21	451
21	547
21	626
21	703
21	759
22	36
22	118
22	529
22	654
22	670
22	809
22	872
23	890
23	894
23	901
23	905
23	913
23	951
23	975
24	750
24	855
24	901
24	944
24	951
24	953
24	974
25	368
25	400
25	464
25	614
25	654
25	809
25	911
26	108
26	511
26	519
26	527
26	543
26	715
26	752
27	433
27	474
27	751
27	857
27	865
27	868
27	877
28	686
28	724
28	776
28	821
28	850
28	866
28	887
29	591
29	968
29	969
29	979
29	981
29	988
29	991
30	237
30	391
30	792
30	838
30	886
30	910
30	912
31	762
31	876
31	880
31	882
31	932
31	952
31	956
32	503
32	702
32	906
32	920
32	926
32	936
32	942
33	723
33	784
33	924
33	928
33	933
33	938
33	939
34	659
34	668
34	823
34	873
34	882
34	952
34	956
35	603
35	743
35	757
35	838
35	886
35	910
35	912
36	22
36	314
36	403
36	443
36	492
36	654
36	760
37	153
37	536
37	576
37	640
37	742
37	794
37	966
38	101
38	941
38	954
38	972
38	984
38	996
38	997
39	121
39	487
39	633
39	663
39	675
39	806
39	810
40	519
40	527
40	543
40	605
40	656
40	715
40	752
41	961
41	964
41	967
41	982
41	983
41	990
41	992
42	407
42	512
42	700
42	781
42	843
42	858
42	859
43	247
43	367
43	643
43	760
43	771
43	835
43	925
44	861
44	896
44	967
44	982
44	983
44	990
44	992
45	75
45	210
45	397
45	536
45	607
45	742
45	794
46	597
46	633
46	737
46	806
46	810
46	831
46	844
47	325
47	624
47	679
47	730
47	821
47	850
47	866
48	559
48	790
48	815
48	820
48	822
48	826
48	887
49	197
49	269
49	373
49	576
49	742
49	770
49	794
50	608
50	818
50	917
50	924
50	928
50	933
50	939
51	255
51	597
51	613
51	737
51	806
51	831
51	885
52	904
52	964
52	973
52	982
52	983
52	990
52	992
53	828
53	902
53	906
53	921
53	926
53	936
53	942
54	182
54	260
54	382
54	508
54	798
54	841
54	852
55	117
55	679
55	776
55	821
55	846
55	866
55	907
56	365
56	455
56	601
56	626
56	688
56	918
56	929
57	358
57	792
57	838
57	847
57	886
57	910
57	912
58	138
58	162
58	208
58	761
58	923
58	940
58	945
59	932
59	965
59	966
59	974
59	975
59	994
59	1000
60	744
60	776
60	855
60	896
60	901
60	944
60	951
61	436
61	516
61	768
61	806
61	812
61	889
61	931
62	243
62	271
62	370
62	540
62	676
62	691
62	710
63	201
63	698
63	738
63	830
63	862
63	870
63	879
64	737
64	813
64	817
64	860
64	914
64	917
64	935
65	711
65	959
65	960
65	971
65	984
65	996
65	997
66	367
66	394
66	411
66	643
66	745
66	771
66	835
67	772
67	964
67	973
67	982
67	983
67	990
67	992
68	949
68	968
68	972
68	978
68	984
68	996
68	997
69	549
69	631
69	782
69	924
69	933
69	938
69	939
70	75
70	210
70	286
70	397
70	640
70	742
70	770
71	962
71	968
71	969
71	979
71	981
71	988
71	991
72	176
72	203
72	613
72	663
72	806
72	810
72	831
73	546
73	778
73	811
73	833
73	923
73	940
73	945
74	355
74	374
74	788
74	853
74	875
74	889
74	931
75	45
75	70
75	153
75	286
75	495
75	640
75	770
76	281
76	615
76	745
76	760
76	771
76	835
76	844
77	118
77	326
77	400
77	403
77	614
77	670
77	809
78	516
78	604
78	673
78	875
78	888
78	889
78	931
79	343
79	524
79	725
79	749
79	779
79	800
79	903
80	111
80	227
80	411
80	745
80	760
80	771
80	835
81	429
81	443
81	773
81	778
81	923
81	940
81	945
82	795
82	814
82	857
82	858
82	859
82	865
82	868
83	104
83	465
83	480
83	625
83	727
83	775
83	805
84	762
84	823
84	882
84	895
84	932
84	952
84	956
85	344
85	600
85	820
85	822
85	826
85	851
85	887
86	6
86	783
86	822
86	826
86	851
86	870
86	887
87	558
87	681
87	784
87	798
87	827
87	841
87	852
88	708
88	738
88	804
88	830
88	848
88	857
88	862
89	287
89	357
89	397
89	640
89	742
89	770
89	794
90	627
90	843
90	857
90	859
90	865
90	867
90	877
91	331
91	950
91	969
91	979
91	981
91	988
91	991
92	626
92	688
92	694
92	721
92	854
92	918
92	929
93	157
93	445
93	487
93	518
93	806
93	810
93	831
94	191
94	271
94	351
94	370
94	499
94	592
94	710
95	657
95	682
95	717
95	727
95	775
95	805
95	829
96	288
96	723
96	918
96	924
96	928
96	938
96	939
97	392
97	438
97	547
97	703
97	712
97	759
97	944
98	176
98	633
98	663
98	675
98	705
98	806
98	831
99	199
99	957
99	965
99	974
99	986
99	993
99	1000
100	313
100	610
100	699
100	783
100	815
100	851
100	887
101	38
101	796
101	840
101	871
101	878
101	908
101	915
102	152
102	593
102	677
102	682
102	790
102	851
102	887
103	419
103	767
103	890
103	896
103	901
103	951
103	953
104	83
104	526
104	682
104	717
104	775
104	805
104	829
105	797
105	949
105	963
105	978
105	984
105	996
105	997
106	484
106	723
106	924
106	928
106	933
106	938
106	939
107	943
107	949
107	954
107	959
107	971
107	972
107	996
108	26
108	319
108	326
108	527
108	543
108	655
108	752
109	541
109	693
109	798
109	827
109	841
109	852
109	873
110	609
110	698
110	738
110	792
110	862
110	870
110	879
111	80
111	335
111	814
111	843
111	859
111	865
111	877
112	752
112	937
112	980
112	985
112	987
112	995
112	999
113	796
113	840
113	844
113	871
113	878
113	908
113	915
114	181
114	183
114	293
114	319
114	655
114	656
114	715
115	964
115	967
115	973
115	982
115	983
115	990
115	992
116	493
116	624
116	641
116	724
116	763
116	850
116	866
117	55
117	686
117	724
117	776
117	821
117	846
117	866
118	22
118	77
118	368
118	529
118	556
118	654
118	809
119	192
119	782
119	924
119	928
119	933
119	938
119	939
120	744
120	866
120	901
120	913
120	944
120	951
120	953
121	39
121	470
121	696
121	811
121	923
121	940
121	945
122	199
122	609
122	729
122	804
122	862
122	870
122	879
123	749
123	948
123	962
123	979
123	981
123	988
123	991
124	243
124	342
124	370
124	552
124	592
124	676
124	972
125	277
125	370
125	592
125	607
125	676
125	710
125	732
126	182
126	572
126	591
126	693
126	827
126	841
126	852
127	267
127	351
127	499
127	552
127	607
127	691
127	732
128	680
128	762
128	876
128	891
128	893
128	952
128	956
129	243
129	552
129	592
129	607
129	691
129	710
129	719
130	948
130	962
130	969
130	981
130	988
130	991
130	998
131	506
131	724
131	776
131	835
131	846
131	850
131	866
132	311
132	434
132	447
132	547
132	611
132	759
132	839
133	370
133	552
133	592
133	607
133	676
133	710
133	732
134	341
134	459
134	731
134	738
134	830
134	870
134	879
135	276
135	541
135	722
135	798
135	827
135	841
135	852
136	303
136	773
136	811
136	833
136	923
136	940
136	945
137	156
137	183
137	527
137	605
137	656
137	657
137	752
138	58
138	517
138	778
138	811
138	923
138	940
138	945
139	764
139	937
139	946
139	958
139	985
139	987
139	998
140	173
140	506
140	856
140	901
140	905
140	944
140	953
141	840
141	844
141	871
141	878
141	908
141	915
141	951
142	562
142	797
142	860
142	909
142	914
142	917
142	935
143	414
143	443
143	486
143	492
143	556
143	614
143	809
144	182
144	541
144	681
144	693
144	841
144	852
144	930
145	658
145	784
145	924
145	928
145	933
145	938
145	939
146	605
146	961
146	967
146	973
146	983
146	990
146	992
147	204
147	612
147	777
147	838
147	886
147	910
147	912
148	495
148	536
148	576
148	742
148	770
148	794
148	802
149	306
149	425
149	637
149	683
149	741
149	884
149	907
150	825
150	975
150	977
150	986
150	989
150	994
150	1000
151	278
151	317
151	469
151	839
151	885
151	921
151	929
152	102
152	610
152	783
152	790
152	815
152	822
152	887
153	37
153	75
153	357
153	403
153	640
153	770
153	794
154	746
154	934
154	957
154	965
154	966
154	974
154	994
155	311
155	392
155	399
155	646
155	703
155	712
155	759
156	137
156	442
156	605
156	655
156	656
156	715
156	752
157	93
157	518
157	564
157	633
157	806
157	810
157	831
158	455
158	626
158	722
158	839
158	885
158	918
158	929
158	945
159	668
159	695
159	873
159	882
159	895
159	924
159	952
159	956
160	380
160	481
160	658
160	905
160	910
160	944
160	951
160	953
161	446
161	493
161	624
161	724
161	821
161	846
161	850
161	866
162	58
162	265
162	811
162	833
162	923
162	940
162	945
162	977
163	659
163	762
163	786
163	891
163	893
163	932
163	952
163	956
164	948
164	962
164	968
164	969
164	979
164	981
164	988
164	991
165	453
165	510
165	548
165	586
165	649
165	758
165	874
165	907
166	294
166	420
166	666
166	768
166	812
166	853
166	899
166	931
167	567
167	701
167	790
167	796
167	840
167	871
167	908
167	915
168	184
168	560
168	718
168	834
168	974
168	986
168	989
168	993
169	352
169	823
169	836
169	891
169	895
169	932
169	952
169	956
170	639
170	668
170	695
170	873
170	891
170	932
170	952
170	956
171	767
171	903
171	970
171	980
171	985
171	995
171	998
171	999
172	948
172	962
172	968
172	969
172	979
172	981
172	988
172	991
173	140
173	767
173	791
173	793
173	856
173	913
173	951
173	953
174	577
174	704
174	777
174	792
174	847
174	886
174	910
174	912
175	265
175	270
175	384
175	696
175	778
175	923
175	940
175	945
176	72
176	98
176	432
176	487
176	619
176	806
176	810
176	831
177	477
177	801
177	828
177	906
177	920
177	921
177	936
177	942
178	347
178	364
178	535
178	561
178	575
178	602
178	720
178	779
179	349
179	412
179	570
179	596
179	645
179	758
179	874
179	884
180	943
180	954
180	960
180	963
180	978
180	984
180	996
180	997
181	114
181	442
181	527
181	543
181	655
181	715
181	752
181	899
182	54
182	126
182	144
182	381
182	772
182	798
182	827
182	852
183	114
183	137
183	543
183	605
183	655
183	656
183	715
183	752
184	168
184	199
184	244
184	830
184	848
184	862
184	870
184	879
185	915
185	949
185	963
185	971
185	972
185	978
185	984
185	997
186	382
186	558
186	582
186	693
186	703
186	798
186	841
186	852
187	293
187	326
187	519
187	605
187	655
187	697
187	715
187	752
188	195
188	250
188	342
188	607
188	676
188	691
188	710
188	732
189	212
189	476
189	491
189	815
189	839
189	885
189	918
189	929
190	292
190	894
190	896
190	901
190	913
190	944
190	951
190	953
191	94
191	250
191	271
191	277
191	351
191	552
191	710
191	967
192	119
192	291
192	368
192	443
192	464
192	486
192	492
192	529
193	461
193	503
193	561
193	620
193	669
193	702
193	711
193	720
194	240
194	343
194	632
194	667
194	671
194	683
194	779
194	863
195	188
195	250
195	271
195	499
195	691
195	710
195	732
195	879
196	426
196	635
196	673
196	709
196	788
196	889
196	897
196	899
197	16
197	49
197	536
197	576
197	594
197	742
197	770
197	794
198	207
198	376
198	526
198	657
198	682
198	727
198	775
198	829
199	99
199	122
199	184
199	698
199	804
199	848
199	862
199	879
200	353
200	630
200	678
200	876
200	882
200	895
200	952
200	956
201	63
201	206
201	440
201	624
201	698
201	738
201	804
201	870
202	474
202	539
202	677
202	783
202	790
202	820
202	822
202	826
203	72
203	892
203	957
203	966
203	974
203	975
203	993
203	1000
204	147
204	946
204	958
204	976
204	980
204	995
