1	24 
2	1 
3	23 
4	2 
5	11 
6	21 
7	23 
8	24 
9	4 
10	21 
11	7 
12	29 
13	23 
14	23 
15	6 
16	13 
17	6 
18	6 
19	26 
20	1 
21	26 
22	12 
23	27 
24	27 
25	12 
26	28 
27	18 
28	17 
29	23 
30	29 
31	31 
32	1 
33	4 
34	31 
35	29 
36	12 
37	13 
38	7 
39	15 
40	28 
41	10 
42	18 
43	6 
44	10 
45	13 
46	15 
47	17 
48	21 
49	13 
50	4 
51	15 
52	10 
53	1 
54	16 
55	17 
56	22 
57	29 
58	25 
59	24 
60	27 
61	20 
62	5 
63	8 
64	19 
65	7 
66	6 
67	10 
68	7 
69	4 
70	13 
71	23 
72	15 
73	25 
74	20 
75	13 
76	6 
77	12 
78	20 
79	14 
80	6 
81	25 
82	18 
83	11 
84	31 
85	21 
86	21 
87	16 
88	8 
89	13 
90	18 
91	23 
92	22 
93	15 
94	5 
95	11 
96	4 
97	26 
98	15 
99	24 
100	21 
101	30 
102	21 
103	27 
104	11 
105	7 
106	4 
107	7 
108	28 
109	16 
110	8 
111	18 
112	2 
113	30 
114	28 
115	10 
116	17 
117	17 
118	12 
119	4 
120	27 
121	25 
122	8 
123	23 
124	5 
125	5 
126	16 
127	5 
128	31 
129	5 
130	23 
131	17 
132	26 
133	5 
134	8 
135	16 
136	25 
137	28 
138	25 
139	2 
140	27 
141	30 
142	19 
143	12 
144	16 
145	4 
146	10 
147	29 
148	13 
149	3 
150	24 
151	22 
152	21 
153	13 
154	24 
155	26 
156	28 
157	15 
158	22 
159	31 
160	27 
161	17 
162	25 
163	31 
164	23 
165	3 
166	20 
167	30 
168	24 
169	31 
170	31 
171	2 
172	23 
173	27 
174	29 
175	25 
176	15 
177	1 
178	9 
179	3 
180	7 
181	28 
182	16 
183	28 
184	8 
185	7 
186	16 
187	28 
188	5 
189	22 
190	27 
191	5 
192	12 
193	9 
194	14 
195	5 
196	20 
197	13 
198	11 
199	8 
200	31 
201	8 
202	21 
203	24 
204	2 
205	9 
206	8 
207	11 
208	25 
209	17 
210	13 
211	17 
212	22 
