1	510
1	2667
1	2775
1	3254
1	5569
1	8794
1	8910
2	8820
2	9227
2	9266
2	9589
2	9669
2	9841
2	9946
3	6544
3	6552
3	7287
3	7935
3	8781
3	8954
3	9350
4	1569
4	4790
4	5802
4	6840
4	7001
4	7879
4	8127
5	2658
5	9554
5	9628
5	9665
5	9798
5	9932
5	9945
6	3405
6	5391
6	7832
6	8073
6	8251
6	8486
6	8697
7	6498
7	7863
7	9407
7	9779
7	9901
7	9950
7	9977
8	5369
8	6517
8	7082
8	8068
8	8488
8	8492
8	8907
9	1453
9	7840
9	8132
9	9001
9	9131
9	9218
9	9595
10	6722
10	6956
10	7353
10	7381
10	7461
10	7881
10	9083
11	1848
11	7346
11	7515
11	8122
11	8151
11	8953
11	9083
12	8893
12	9106
12	9124
12	9332
12	9406
12	9422
12	9745
13	5023
13	7539
13	8330
13	8542
13	9126
13	9496
13	9763
14	1200
14	2497
14	6297
14	8770
14	8855
14	9006
14	9270
15	749
15	1928
15	3906
15	5925
15	6151
15	8230
15	9231
16	1106
16	2750
16	7874
16	9341
16	9347
16	9357
16	9515
17	1968
17	3510
17	4443
17	6514
17	6933
17	6938
17	8571
18	2148
18	2714
18	3494
18	7354
18	8854
18	9374
18	9400
19	5217
19	6180
19	7132
19	7225
19	7284
19	8157
19	8314
20	4485
20	5787
20	8268
20	9099
20	9405
20	9523
20	9584
21	1613
21	4447
21	4648
21	5562
21	7030
21	7434
21	8912
22	8906
22	9365
22	9460
22	9788
22	9802
22	9834
22	9908
23	3991
23	4847
23	7901
23	8341
23	8426
23	8719
23	9047
24	7045
24	9239
24	9326
24	9439
24	9466
24	9476
24	9543
25	1232
25	7066
25	7439
25	8310
25	9708
25	9807
25	9917
26	5108
26	6282
26	8368
26	9162
26	9193
26	9317
26	9531
27	8422
27	9315
27	9467
27	9559
27	9563
27	9586
27	9620
28	4967
28	4968
28	8766
28	9170
28	9423
28	9438
28	9544
29	1957
29	5463
29	6841
29	8614
29	8756
29	8827
29	8863
30	6271
30	6603
30	6905
30	8329
30	8958
30	9112
30	9348
31	360
31	3428
31	4649
31	5827
31	7153
31	7941
31	8342
32	5653
32	7248
32	7343
32	8607
32	8692
32	9333
32	9334
33	4085
33	6199
33	6381
33	6777
33	8477
33	8950
33	8981
34	4762
34	7260
34	7700
34	7711
34	8322
34	8443
34	8966
35	7027
35	7228
35	7245
35	7512
35	7871
35	8772
35	9299
36	4825
36	5315
36	7193
36	9072
36	9274
36	9655
36	9797
37	2925
